,SSINENG,YUANTA,SKITERNX,KOSEF_TIPS,SOL_AI,FCX,PLTR,QQQM,VRT
2023-04-27,20600.0,2580.0,86.04150157034714,103225.5078125,75.13317590535164,48152.35064601898,10461.205229640007,172955.9330482483,19317.948900461197
2023-04-28,19940.0,2625.0,85.58007901739502,102996.234375,74.86727711021159,48741.81105503083,10372.6775,174275.90677459718,19901.035861272812
2023-05-01,19820.0,2690.0,86.39435249292269,102742.5703125,76.07784965653964,48426.64779453278,10422.477281069756,174174.47128372194,19785.964211368562
2023-05-02,19820.0,2690.0,86.39435249292269,102742.5703125,76.07784965653964,47148.5827331543,10178.190204620361,172810.18226623535,19939.54699230194
2023-05-03,20400.0,2665.0,85.25436412626534,102996.234375,76.07784965653964,46693.975341796875,10114.82632344246,171352.3129486084,19907.37857465744
2023-05-04,20300.0,2670.0,85.55293748503053,103264.53125,74.18631521308953,44735.11800971985,9757.909951314927,168818.7039113617,18856.356669578552
2023-05-05,20850.0,2750.0,86.44864105857025,103015.75,72.35778352705194,46188.62836509705,9769.195598831178,171861.9254489136,19682.03831050873
2023-05-08,20850.0,2750.0,86.44864105857025,103015.75,72.35778352705194,46376.72062614441,10220.592297763824,172590.49715774535,19845.138337163924
2023-05-09,21050.0,2775.0,86.23149779781714,102766.96875,72.35778352705194,46612.7365013504,12640.284752454756,171878.63130371092,20129.16327372551
2023-05-10,20900.0,2770.0,84.65722841057217,102849.890625,71.57411663427436,46109.70796508789,13165.330644226075,173813.9097265625,20182.29729034424
2023-05-11,21000.0,2795.0,84.63008687820768,103045.0078125,70.60387772139988,43966.961757202145,13091.889351644515,174492.1886375427,20244.412723283767
2023-05-12,20250.0,2750.0,83.89724900161067,103025.5,70.8650975792814,44830.53315719605,12670.53,174937.4949407959,20070.852612991333
2023-05-15,20800.0,2735.0,84.14153379472828,102845.015625,69.44705215016246,46374.09956569672,12719.958211631776,176273.74544311524,20399.76223371506
2023-05-16,21400.0,2755.0,84.00581513106863,102942.5703125,69.9321716065997,45329.57342254639,12676.921157455445,176775.7090515137,20184.61147315979
2023-05-17,21150.0,2775.0,85.36294675847908,102791.359375,70.79045706062979,46016.10788509369,13707.2225,178684.15326568604,20830.622814855575
2023-05-18,22350.0,2775.0,85.17294503009045,102508.421875,70.55616856491164,45719.38525558472,15659.750894699098,181579.74758911136,21216.184084167482
2023-05-19,21850.0,2805.0,85.17294503009045,102508.421875,70.55616856491164,45517.10215942383,15528.865250587462,180093.87876708983,20564.11877048492
2023-05-22,21600.0,2810.0,86.15006769980506,102815.7421875,70.55616856491164,45091.25584060669,15602.397001075744,179684.1205683899,21682.251401462556
2023-05-23,21550.0,2790.0,87.01861873914312,102723.0625,70.58964210128606,43709.41115139008,16583.806850442885,176529.5481260681,21299.825003681184
2023-05-24,21500.0,2765.0,86.3672109605582,102264.5234375,70.55612087772144,42006.62225551606,16103.362697257997,176296.12941375733,21310.508635997772
2023-05-25,20950.0,2790.0,86.3672109605582,102264.5234375,70.55612087772144,42834.77291374207,17024.556202316286,181807.66453704835,24458.781867408754
2023-05-26,20550.0,2785.0,85.47150188609986,102015.734375,70.55612087772144,44236.694920349124,18078.059494781497,186268.0813232422,26054.573043823242
2023-05-30,20600.0,2890.0,85.634362082124,101840.125,73.1035169240598,43555.911117324824,19484.7189505291,187100.72247344968,26586.344996223448
2023-05-31,20450.0,2820.0,84.84723013896081,102162.078125,72.16500812726395,43694.55719108581,19484.13055052757,186003.19176788328,25476.709506988525
2023-06-01,21100.0,2770.0,84.84723013896081,102220.6171875,72.80185220829006,45023.353998184204,19212.428949594498,187758.35894622802,25546.84684152603
2023-06-02,21500.0,2830.0,87.26290353226076,102454.765625,72.43315161946906,46629.989499206546,18951.649797477723,186899.55550964357,25755.098745918276
2023-06-05,21500.0,2890.0,88.26717323525845,102381.59375,71.6622357923404,46546.88021484375,19936.358100585938,187386.15519531252,26165.310869140627
2023-06-06,22950.0,2875.0,89.84144262250342,102601.109375,72.0981761727032,47055.666293945316,20065.9978495121,185920.7684172058,25870.14910856247
2023-06-07,22950.0,2875.0,89.84144262250342,102601.109375,72.0981761727032,47049.063279876704,19150.177252979276,183575.79783966063,26711.10139434814
2023-06-08,23100.0,2830.0,88.91859751659919,102054.765625,72.0981761727032,47410.45102806091,19811.708852710723,185829.08849334717,26750.213687095642
2023-06-09,23500.0,2880.0,89.59715232846722,102171.8359375,73.20479557912141,47007.19506515503,19397.729791183472,184765.8613253784,27272.793676643374
2023-06-12,22750.0,2805.0,89.51573873321095,102342.5703125,73.67427287050653,46816.806163711546,20166.746008434293,187507.06939331052,27109.865799465177
2023-06-13,22450.0,2790.0,88.91859751659919,102479.15625,75.48511479115696,48637.306355133056,20343.68,186486.88280212402,28447.461252822875
2023-06-14,22350.0,2765.0,87.96861637924907,102137.6875,75.01563749977184,49198.29648834229,20339.980204925538,188862.66775390625,28730.593717269898
2023-06-15,22400.0,2730.0,87.04576577242624,102064.515625,77.86603158195038,49282.53978183746,21247.834488277436,191302.5679370117,28829.210805187224
2023-06-16,21950.0,2745.0,87.9143278136015,102376.7109375,78.26844162844543,48768.7962084961,20744.683029022217,188998.51457336426,28588.460031738283
2023-06-19,21950.0,2745.0,88.6743237253188,102401.1015625,78.26844162844543,48454.73541038513,20214.515851163866,189924.22073745728,29778.28801929474
2023-06-20,21500.0,2735.0,88.26717323525848,102327.9375,78.97265098836857,48454.73541038513,20214.515851163866,189924.22073745728,29778.28801929474
2023-06-21,21150.0,2680.0,86.91006911244101,102581.59375,77.16180906771814,49351.79201911926,18911.659643497467,189114.25821777343,29571.085537643434
2023-06-22,21050.0,2670.0,87.29005056554385,102391.3515625,77.19534597874048,49403.07633686066,18191.237746953964,191686.8524169922,30077.78523874283
2023-06-23,21300.0,2620.0,85.93292993997059,102259.640625,77.76542742603799,48071.91683647156,18297.7853517437,191136.15290863038,30725.99929052353
2023-06-26,21000.0,2650.0,84.33153002219834,102332.8125,78.67085167494048,49225.51584320069,18190.026652450564,188774.95630004886,30495.176115875245
2023-06-27,20850.0,2640.0,83.70725277414067,102396.2265625,78.46964336311567,50464.68901657104,18992.853453683852,191248.82944198608,30834.336175231932
2023-06-28,21000.0,2645.0,81.56299470448562,102532.8125,78.67085167494047,49271.34862609863,19982.572450790405,192777.54494384766,30432.149500122072
2023-06-29,23000.0,2640.0,80.20587957983095,102586.46875,79.77747108135867,49811.5301077652,20029.49574866295,193845.69147521973,31688.48244474411
2023-06-30,23350.0,2680.0,81.48157010739214,102196.2265625,79.20739621121568,50637.03707351685,20201.87389945984,196834.81288146973,32530.68404998779
2023-07-03,29550.0,2700.0,80.26016814547853,102484.03125,76.84195968439822,51229.89455162048,20305.902998924255,195914.97163253784,32428.292136287688
2023-07-04,28200.0,2745.0,80.26016814547853,102484.03125,76.84195968439822,48881.60022735596,20390.217752285003,194409.14682434083,31451.845452079775
2023-07-05,26750.0,2700.0,80.26016814547853,102484.03125,76.84195968439822,48881.60022735596,20390.217752285003,194409.14682434083,31451.845452079775
2023-07-06,25450.0,2665.0,80.26016814547853,102484.03125,76.84195968439822,47373.9623216629,19681.860648870468,193229.1831878662,31217.73769979477
2023-07-07,26000.0,2670.0,80.26016814547853,102484.03125,76.84195968439822,48436.17141094208,20017.012799110413,193277.8314593506,32055.935186729435
2023-07-10,25650.0,2655.0,80.85729285933449,102284.03125,76.84195968439822,48920.78235912323,21295.134003257754,193547.40982055664,33044.72415342331
2023-07-11,26550.0,2670.0,84.08724522908071,103488.921875,78.00758468789023,49348.28192230225,21332.123303909302,192526.87706359866,32630.468136291507
2023-07-12,26550.0,2675.0,84.08724522908071,103488.921875,78.00758468789023,50389.46457241059,21370.740496559145,194156.26651016236,33070.19376176834
2023-07-13,26450.0,2680.0,84.08724522908071,103488.921875,78.00758468789023,51689.61808116913,21326.59230840683,195249.38709594726,33658.39551704407
2023-07-14,26850.0,2740.0,84.08724522908071,103488.921875,78.00758468789023,50155.86861709595,20766.991516952516,194105.05780395507,33252.79084213257
2023-07-17,27000.0,2755.0,83.68011674269478,103269.40625,78.00758468789023,49427.75789703369,22046.147516670226,195924.4900817871,33272.22340461731
2023-07-18,27200.0,2680.0,84.35867705548141,103630.390625,78.64178782962463,49127.04851543426,22796.529503803253,196658.74197052,33588.21244153976
2023-07-19,26300.0,2690.0,84.35867705548141,103630.390625,78.64178782962463,49634.890653076174,22846.967034301757,197210.00858642577,33668.021431274414
2023-07-20,27250.0,2665.0,84.92865473605427,103581.609375,78.64178782962463,51265.173375015256,21742.422734794618,193339.4058706665,33103.35622486114
2023-07-21,27400.0,2650.0,85.74293921341916,103191.359375,76.34656348466329,50264.50576095581,21091.355691757202,194972.74089569092,32853.344159488675
2023-07-24,27300.0,2615.0,88.24003720381258,103420.6328125,76.89016956232848,51980.054603729244,20898.412409210203,194805.8795425415,32899.83812168121
2023-07-25,26600.0,2605.0,88.78288985477674,103566.9765625,75.81894578949425,53723.312306213375,21106.545027008055,195377.96927673338,33032.628900756834
2023-07-26,24800.0,2515.0,88.78288985477674,103566.9765625,75.81894578949425,53325.4296244812,20932.477588806152,194443.10376525877,32174.17081375122
2023-07-27,26950.0,2600.0,115.39867442202502,103396.2421875,75.81894578949425,53311.16820289612,20627.26401277542,194478.08779586793,32229.270063343047
2023-07-28,27350.0,2600.0,115.39867442202502,103396.2421875,75.81894578949425,53707.172549209594,22737.848218173982,197909.09960525515,33017.22287126541
2023-07-31,29100.0,2625.0,115.39867442202502,103020.625,75.81894578949425,54840.485522270195,25273.184194374084,197719.2430290222,33019.94389362335
2023-08-01,28150.0,2665.0,115.39867442202502,103020.625,75.81894578949425,54156.485458984374,25663.96130615234,198714.65384765624,33944.21605224609
